date,cpi_all,cpi_core,cpi_food,cpi_energy,cpi_vehicles,cpi_shelter,gscpi,cpi_all_yoy,cpi_core_yoy,cpi_food_yoy,cpi_energy_yoy,cpi_vehicles_yoy,cpi_shelter_yoy,gscpi_lag1,gscpi_lag3,gscpi_lag6,gscpi_lag12
2023-08-01,306.082,309.58,324.042,287.31,191.078,382.947,-1.082466243925234,3.722504803505289,4.399143440066089,4.2626305527133646,-3.694218837465768,-6.717048189536068,7.2536465685286045,-0.9190845554249343,-1.5753028346402813,-0.22507118250818023,1.5312038211356984
2023-09-01,307.276,310.539,324.379,292.623,187.65,385.285,-0.6528327995896486,3.687206638119256,4.128747996485882,3.668252897881441,-0.5032250606080257,-7.987643424536628,7.142360560732608,-1.082466243925234,-1.1022664358287864,-1.163503988520121,1.0279918929849816
2023-10-01,307.696,311.457,325.442,286.765,186.879,386.771,-0.37674968860126956,3.2512659098611785,4.027401561127464,3.3024587510078085,-4.3941389254696706,-7.1044037162414035,6.738732672283665,-0.6528327995896486,-0.9190845554249343,-1.3102905239405387,1.122482314032245
2023-11-01,308.148,312.392,325.93,282.146,189.444,388.525,0.1704839578527543,3.1333462745911866,4.017980521102138,2.9404333270166116,-5.354117816757076,-3.6687870883102214,6.5342272309738325,-0.37674968860126956,-1.082466243925234,-1.5753028346402813,1.2741717874197052
2023-12-01,308.741,313.195,326.434,280.763,190.57,390.139,-0.16021262217156276,3.3159099427102934,3.9154727698627045,2.7126014354353245,-1.944260119442609,-1.2631600762662787,6.170094648212343,0.1704839578527543,-0.6528327995896486,-1.1022664358287864,1.3392751303126056
2024-01-01,309.698,314.319,327.424,279.953,183.189,392.322,-0.34777714426033735,3.0883429864855705,3.8583540949372663,2.544315690573118,-4.327187601455851,-3.798910845853709,6.05848433812457,-0.16021262217156276,-0.37674968860126956,-0.9190845554249343,1.0821577004194745
2024-02-01,310.967,315.564,327.707,283.331,185.254,394.078,-0.19400364724417532,3.157074141648697,3.7619647313751337,2.2349575563964885,-1.8603958406938625,-1.3089270207926162,5.754140770081251,-0.34777714426033735,0.1704839578527543,-1.082466243925234,-0.22507118250818023
2024-03-01,312.345,316.792,327.774,288.688,184.6,395.827,-0.3587312896597336,3.4868349120836584,3.8161935067360986,2.2523506179926045,2.057496782951773,-1.0818834095135066,5.644580146152167,-0.19400364724417532,-0.16021262217156276,-0.6528327995896486,-1.163503988520121
2024-04-01,313.023,317.649,328.449,287.611,181.983,397.196,-0.9637337499394131,3.3607951262196734,3.6260251717590952,2.2527108180553146,2.403688670511994,-5.53551314061469,5.523852031328058,-0.3587312896597336,-0.34777714426033735,-0.37674968860126956,-1.3102905239405387
2024-05-01,313.175,318.095,328.949,284.165,180.577,398.689,-0.5867275807852418,3.244278584003113,3.394419668976645,2.1552192640578394,3.6066255154535876,-9.163300518629935,5.388523515479626,-0.9637337499394131,-0.19400364724417532,0.1704839578527543,-1.5753028346402813
2024-06-01,313.044,318.39,329.6,278.284,177.965,399.699,-0.354309639427398,2.9702579486470926,3.2654173234475614,2.24435034820778,0.93285747446612,-9.937196674105897,5.141060883060877,-0.5867275807852418,-0.3587312896597336,-0.16021262217156276,-1.1022664358287864
2024-07-01,313.569,318.94,330.329,278.287,175.308,401.139,-0.05410468698643153,2.9414757935583014,3.2301916105644812,2.205438720796038,0.9940191908487828,-9.96040081971844,5.0390814229042125,-0.354309639427398,-0.9637337499394131,-0.34777714426033735,-0.9190845554249343
2024-08-01,314.062,319.75,330.748,275.706,174.703,402.895,0.21405630330780454,2.607144490692037,3.2850959364300047,2.0694848198690385,-4.038843061501507,-8.56979872094119,5.209075929567275,-0.05410468698643153,-0.5867275807852418,-0.19400364724417532,-1.082466243925234
2024-09-01,314.732,320.732,331.753,272.681,175.834,403.956,0.10600604132322833,2.4264830315416708,3.2823574494668994,2.2732667651111704,-6.814912019902741,-6.296829203304021,4.846023073828465,0.21405630330780454,-0.354309639427398,-0.3587312896597336,-0.6528327995896486
2024-10-01,315.631,321.731,332.463,273.003,177.734,405.721,-0.37590647415225953,2.578844053871343,3.298689706765301,2.1573736641244956,-4.799051488152317,-4.893540740265079,4.89954003790356,0.10600604132322833,-0.05410468698643153,-0.9637337499394131,-0.37674968860126956
2024-11-01,316.528,322.657,333.629,273.281,179.904,407.114,-0.2903976915367684,2.719472461284833,3.2859356193500444,2.362163654772509,-3.141990317069887,-5.035788940267305,4.784505501576475,-0.37590647415225953,0.21405630330780454,-0.5867275807852418,0.1704839578527543
2024-12-01,317.604,323.259,334.464,279.829,181.705,408.165,-0.2744033107905979,2.870690967509981,3.2133335461932644,2.4599153274474927,-0.3326649166734863,-4.651833971768893,4.620404522490706,-0.2903976915367684,0.10600604132322833,-0.354309639427398,-0.16021262217156276
2025-01-01,318.961,324.638,335.441,282.272,184.891,409.579,-0.1872954478375674,2.9909783078999608,3.282970485398584,2.44850713448006,0.8283533307376745,0.9290950875871395,4.398682714708846,-0.2744033107905979,-0.37590647415225953,-0.05410468698643153,-0.34777714426033735
2025-02-01,319.679,325.465,336.065,282.096,186.557,410.793,-0.003514997518234131,2.8015834477613355,3.13755688228059,2.5504490291632376,-0.4358859425901196,0.7033586319323826,4.241546089860382,-0.1872954478375674,-0.2903976915367684,0.21405630330780454,-0.19400364724417532
2025-03-01,319.785,325.69,337.331,278.906,185.728,411.639,-0.18607441440772746,2.381981462805549,2.808783050077035,2.9157285202609184,-3.3884331873856866,0.6110509209100945,3.99467444110686,-0.003514997518234131,-0.2744033107905979,0.10600604132322833,-0.3587312896597336
2025-04-01,320.302,326.467,337.493,277.343,184.8,413.04,-0.23993640889829274,2.32538823025783,2.7760200724699313,2.753547734960371,-3.5700998918678284,1.5479467862382856,3.988962628022441,-0.18607441440772746,-0.1872954478375674,-0.37590647415225953,-0.9637337499394131
2025-05-01,320.62,326.893,338.474,275.377,183.664,414.109,0.2902599650959229,2.3772651073680873,2.7658403935930886,2.895585637895226,-3.0925694578853857,1.7095200385430998,3.867676309103074,-0.23993640889829274,-0.003514997518234131,-0.2903976915367684,-0.5867275807852418
2025-06-01,321.435,327.658,339.468,276.558,182.833,414.981,0.09604745093571575,2.680453865910226,2.910895442696071,2.9939320388349566,-0.6202296934067375,2.735369314190983,3.823377091261171,0.2902599650959229,-0.18607441440772746,-0.2744033107905979,-0.354309639427398
2025-07-01,322.169,328.682,339.891,274.85,183.746,415.931,0.026895492652924072,2.742618052167134,3.0544930080893096,2.8946898395236342,-1.2350558955322888,4.813242978072885,3.6874998441936535,0.09604745093571575,-0.23993640889829274,-0.1872954478375674,-0.05410468698643153
2025-08-01,323.291,329.7,341.32,276.734,185.259,417.555,-0.08146067309317137,2.9385917430316155,3.111806098514469,3.1963912102265235,0.37286094608022236,6.042254569183125,3.6386651608980136,0.026895492652924072,0.2902599650959229,-0.003514997518234131,0.21405630330780454
2025-09-01,324.245,330.418,342.086,280.7,184.869,418.422,-0.017273669535335056,3.0225715847133294,3.0199668258857892,3.1146666345142293,2.940798955556123,5.138369143624089,3.581083088257131,-0.08146067309317137,0.09604745093571575,-0.18607441440772746,0.10600604132322833
2025-10-01,,,,,186.111,,-0.07244025701966952,,,,,4.713223131196043,,-0.017273669535335056,0.026895492652924072,-0.23993640889829274,-0.37590647415225953
2025-11-01,325.063,331.043,342.386,284.648,186.298,419.431,-0.12268219577603202,2.6964439164939513,2.5990448060944082,2.6247718273891163,4.159454920027383,3.5541177516897893,3.0254425050477263,-0.07244025701966952,-0.08146067309317137,0.2902599650959229,-0.2903976915367684
2025-12-01,326.031,331.814,344.632,285.624,184.668,421.039,0.5773406745139967,2.653304114557753,2.6464847073089937,3.0400880214312975,2.0709075899924656,1.630665089017902,3.1541165950044636,-0.12268219577603202,-0.017273669535335056,0.09604745093571575,-0.2744033107905979
2026-01-01,326.588,332.793,345.271,281.436,181.269,421.965,0.45405730606685013,2.391201432150014,2.512028782828879,2.9304706341800824,-0.296168234894012,-1.958992054778208,3.024080824456332,0.5773406745139967,-0.07244025701966952,0.026895492652924072,-0.1872954478375674
2026-02-01,327.46,333.512,346.622,283.223,180.589,422.942,0.5662966897294538,2.4340041103732224,2.4724624767640258,3.1413565828039225,0.3995093868753852,-3.1990222827339543,2.9574505894696346,0.45405730606685013,-0.12268219577603202,-0.08146067309317137,-0.003514997518234131
2026-03-01,330.293,334.165,346.603,314.019,179.83,424.069,0.7127564049888199,3.2859577528651984,2.602167705486824,2.7486356130921763,12.589546298752975,-3.1756116471398976,3.019636137489412,0.5662966897294538,0.5773406745139967,-0.017273669535335056,-0.18607441440772746
2026-04-01,332.407,335.423,348.349,325.978,179.822,426.642,1.8368879503044038,3.7792458367415627,2.7433094309685213,3.2166593084893558,17.536047421424005,-2.6937229437229537,3.293143521208597,0.7127564049888199,0.45405730606685013,-0.07244025701966952,-0.23993640889829274
2026-05-01,333.979,336.121,348.892,338.639,180.005,427.998,1.8101512197556624,4.166614684049641,2.8229420636110225,3.0779321306806384,22.972869920145843,-1.992224932485409,3.353947873627483,1.8368879503044038,0.5662966897294538,-0.12268219577603202,0.2902599650959229
2026-06-01,332.568,336.065,349.609,319.29,179.591,428.501,1.2494016683022036,3.463530729385411,2.5657850563697515,2.987321338093718,15.45137005619075,-1.7732028681911816,3.2579804858535732,1.8101512197556624,0.7127564049888199,0.5773406745139967,0.09604745093571575
